type,temp,hum,moist,ax,ay,az,gx,gy,gz,label
LANDSLIDE,29.08,80.39,1833,0.4736065010628129,-0.3699684296681178,9.599315807320737,-0.4349742344247057,0.34965056655418403,0.5693507504755153,Moderate
LANDSLIDE,28.55,83.27,1446,0.3072049928149425,0.446387636302058,9.616996369146584,0.11773397187695256,-0.6847524594636538,-0.671264031923887,Moderate
LANDSLIDE,15.81,85.91,2191,-0.8712684739531862,-0.7363162374933261,9.044884305727692,-0.11131661454749842,0.9638994966474033,-0.0029439367764825253,Severe
LANDSLIDE,31.02,71.1,188,-0.07478122147943465,0.0013729114923632102,9.82375305615519,0.40443526031479315,-0.011334663364957254,-0.2979189898691249,Normal
LANDSLIDE,28.06,56.86,544,-0.0075442864707851165,-0.03843324670853265,9.745665507208026,0.33013472089409446,-0.20218929846123834,0.2221158619805247,Normal
LANDSLIDE,24.89,94.73,2825,-1.1376282093340775,1.7248341008332502,8.84980689762921,4.492263871632812,-4.542610276984361,0.4196624162513083,Extreme
LANDSLIDE,19.52,71.74,1632,0.18332449234810066,0.18690251895685994,9.646953515836545,0.4532029496184051,0.39144379104429605,0.6332187910951015,Moderate
LANDSLIDE,31.19,62.99,688,0.04213779041822105,0.08252752220287596,9.796238676056905,0.3796997406934771,-0.22349452074429932,0.12304116886907945,Normal
LANDSLIDE,29.14,70.3,126,0.0031572287321780246,-0.05320049948812953,9.826869620327537,-0.204641087293976,0.20282742100791273,-0.33426098497944623,Normal
LANDSLIDE,23.87,89.14,3358,-3.217574583714275,1.279745274726173,6.328182447171083,4.74888485014408,-3.0358781174330907,0.7578041357392449,Extreme
LANDSLIDE,20.2,71.28,1920,-0.2344400287437849,0.2739243523081852,9.661586634370218,-0.23570444773793597,0.4905444874641496,0.7594098027939626,Moderate
LANDSLIDE,29.48,47.86,631,-0.0004831215642670389,-0.057511507823717056,9.863477484249385,-0.32917746638591705,-0.029298269717223824,0.06867569151734176,Normal
LANDSLIDE,28.09,89.35,2408,-0.6846176989334767,0.9179388468417478,9.270176071808907,-0.18303837396980538,0.45672030477184,0.1726023178332614,Severe
LANDSLIDE,18.14,83.64,2210,0.6709431947028446,-0.9900442094961874,9.483974673745625,0.13868348457491386,0.12152465746049534,0.7688121258179406,Severe
LANDSLIDE,28.3,56.06,253,0.07597799979276185,0.08085373547492289,9.777650430939662,-0.25525459017210284,0.36464967510380375,-0.4906029960614794,Normal
LANDSLIDE,27.62,99.32,3686,-1.3098872306052756,-2.5878571265960364,6.962507436167167,-1.4928564813751701,-3.724268637615054,1.9791899331377136,Extreme
LANDSLIDE,25.19,86.24,3802,2.8098462130804736,-2.0308356202178124,6.440624898587319,4.697598035339404,4.914363491486144,1.9481753567668898,Extreme
LANDSLIDE,19.18,94.48,2407,0.882260734075879,-0.9761154493865783,9.235821160542914,-0.4496151677104725,0.05204091905643926,0.050763986363472124,Severe
LANDSLIDE,15.5,84.76,2380,-0.7789271730017127,-0.9489301142994966,9.01058916264575,-0.3426526276793129,0.021016374410903316,-0.013364256743071401,Severe
LANDSLIDE,30.44,50.43,1187,-0.048016312334037116,0.059655923760123464,9.765350157622041,-0.09708781492414131,-0.12061379375095282,-0.4272280007858018,Normal
LANDSLIDE,17.64,79.46,1257,0.2894472605481123,0.4831512424083184,9.552083857326434,0.5946477549600502,-0.2773911200162662,-0.5554139068152925,Moderate
LANDSLIDE,28.15,82.17,2250,0.6337566877551548,-0.9528357634025038,9.459738505143028,-0.022977389197801124,-0.011398413715987932,0.7257619415764118,Severe
LANDSLIDE,24.21,83.13,2348,0.7725072075707407,-0.9489372500606702,9.559257742711582,0.5474931170675617,0.991184218464676,-0.059894974231476494,Severe
LANDSLIDE,25.87,87.39,1702,-0.20857852347650643,-0.15701367277239134,9.733467924776075,0.09846691836007293,0.4012386629046145,0.08596692785030147,Moderate
LANDSLIDE,23.31,88.77,2302,0.999811807949374,0.6813750363236235,9.431311279065396,-0.737266882064497,-0.7513436836127789,-0.06181986642806536,Severe
LANDSLIDE,20.26,90.51,3496,4.110425957210538,-4.4623604940314925,4.894326307092043,3.140436912801985,-3.5224686513646413,0.7175460456257867,Extreme
LANDSLIDE,27.86,65.53,319,0.018574508788690047,-0.002659303555065204,9.858145532179787,-0.37227710014662274,0.07426400541027756,-0.320823846143215,Normal
LANDSLIDE,31.71,50.34,393,-0.05645305800304967,-0.09996710109860839,9.895975665375458,-0.45149392490788876,0.09458788877704583,-0.47836530426007307,Normal
LANDSLIDE,30.63,46.17,1011,0.018431424661213863,-0.03896761711777341,9.852230392233205,0.21114403019780392,-0.12454283176237957,-0.09620051184964817,Normal
LANDSLIDE,27.39,94.8,2540,-3.9024464658279356,-3.566746731445595,8.99384713582493,4.548441166970154,1.3185962588901365,0.4041135758945047,Extreme
LANDSLIDE,28.63,74.69,1279,-0.4903400009275738,0.20105958828904455,9.766970217901168,-0.6284326801879099,-0.5303339207177817,0.14091695750258315,Moderate
LANDSLIDE,26.79,94.76,3292,-2.155969781713215,-1.622780418080095,5.216581786222794,3.3526400682889097,2.6211708436690415,1.6153523743944485,Extreme
LANDSLIDE,22.98,85.52,2987,2.073910879137337,4.502021945479051,6.650684039776965,-2.6015021879802864,4.22201866699648,-0.7297150268858332,Extreme
LANDSLIDE,21.61,89.58,2068,0.9015397484622172,-0.879721621903345,9.229387351960032,-0.13320026841795007,-0.3249341261022083,-0.4618891969337988,Severe
LANDSLIDE,27.93,93.95,2288,0.5654027975758346,0.508958449722962,9.59399168986054,0.4643343000191251,-0.19756378499598148,-0.6442201978987987,Severe
LANDSLIDE,23.96,96.41,3453,1.8093491978362968,4.21791167412831,8.347786401904031,2.0393923770736375,3.4087587260198617,-0.7633874484663563,Extreme
LANDSLIDE,20.09,87.72,3102,-2.5249609322669553,-2.4345607652175683,4.296009984594044,-3.934068240337522,3.5422700338129367,0.7795993599350237,Extreme
LANDSLIDE,23.84,81.63,1832,0.4098861492630308,-0.2700495341090759,9.516011225311324,0.39916386882216814,0.4528627640526317,-0.037964944371379206,Moderate
LANDSLIDE,27.9,83.39,1383,0.18573265319404364,0.411330922189416,9.63890174240099,-0.14636924793232908,-0.4791454270085243,0.38296789538514675,Moderate
LANDSLIDE,29.47,61.46,338,-0.04638358820144115,0.09085986338411625,9.774685941291327,0.46995410422800876,0.49455696619889356,-0.2069564092349443,Normal
LANDSLIDE,17.04,90.7,2083,0.9064238112844529,-0.9577760890156296,9.292050124706511,-0.25090391526258493,-0.6217767794548075,-0.4675990803988286,Severe
LANDSLIDE,17.4,78.26,1664,0.29023605082497583,-0.4832753472578776,9.564764749506935,-0.24322477030534795,-0.12259575101706022,-0.5558587734781428,Moderate
LANDSLIDE,21.33,90.22,3229,-3.656064578008678,-1.3632829763916012,4.514301324752886,-4.590631561140776,-2.8986003464557735,0.9235585621876683,Extreme
LANDSLIDE,27.13,97.7,3823,-3.610389176524534,3.494962428021152,4.040713095381111,4.385307509423804,2.5974018760561517,1.8053065131021295,Extreme
LANDSLIDE,27.3,98.54,3468,-3.9205557097342116,-2.8736739037938155,5.829706649679146,4.539188083892322,-4.168822646950871,0.05804159639689388,Extreme
LANDSLIDE,22.98,82.13,2407,0.6788178499552608,0.9781344357734137,9.16813792261537,-0.5535583010211751,-0.23141334614507936,-0.03266392793424222,Severe
LANDSLIDE,28.61,74.76,1275,-0.2943773494956029,-0.32551213770829734,9.564521846572385,-0.13527265707687453,-0.5425623241821194,-0.03363779836958847,Moderate
LANDSLIDE,27.7,70.8,89,0.012975933787711696,-0.05520919113812564,9.841724704794498,0.3277389400944756,-0.15726471333888525,0.4692724183193381,Normal
LANDSLIDE,32.16,79.45,57,0.01493718776634445,-0.09583509576355276,9.80968372457541,-0.4675333831855655,0.4446424084247096,-0.2889831484382611,Normal
LANDSLIDE,20.33,97.62,3121,4.964493118515927,4.437732798702179,8.72870373286364,4.294021337293701,-3.2238505079548374,-1.823563824811648,Extreme
LANDSLIDE,24.43,85.12,1252,-0.43910753384458845,-0.26581820980415366,9.71460696993278,-0.16728945249718186,0.22177971558966636,0.7902669363115435,Moderate
LANDSLIDE,26.77,88.4,2439,0.6886290804090827,0.7968854886027846,9.438464989614817,0.9219724509764367,-0.286395464782891,0.6422860637256782,Severe
LANDSLIDE,20.59,91.24,2759,1.537675578551918,4.205162962737312,8.514947402145978,-1.6199701819406505,3.660973464225948,0.8792080030489355,Extreme
LANDSLIDE,17.99,94.86,2373,0.8216569357763128,-0.9857957296731075,9.062844152613225,-0.7604220301630851,-0.17786074279294417,0.9938718158429323,Severe
LANDSLIDE,31.38,41.8,567,-0.0011989586512612949,0.06565882119501565,9.784225173998784,-0.4597273136393317,0.4039883385247246,0.054894104597184024,Normal
LANDSLIDE,25.21,70.24,91,0.08290617582548351,0.09760563462739896,9.700764748556818,-0.15742435581129655,0.3482318471207999,-0.47888914521761383,Normal
LANDSLIDE,27.4,91.05,3179,3.871914728873536,-1.1801333220730097,6.70448667738972,-3.944686448410106,-3.2177812335048457,-0.41967485455175124,Extreme
LANDSLIDE,24.86,87.21,2842,4.950740708271917,-4.134454912781723,8.44892407125047,-3.999695933566804,-4.032693911900886,-1.944750483365592,Extreme
LANDSLIDE,32.07,40.01,1204,-0.05281035723153498,0.053011487448268196,9.716977295288924,0.47312040832764835,-0.06491489453162014,-0.39781092703353016,Normal
LANDSLIDE,26.18,96.36,3149,4.448140347881962,-1.816421369623614,8.852735416239497,-2.3504174054264495,1.3706863736999109,-1.1663544612687677,Extreme
LANDSLIDE,22.15,82.12,2449,-0.9772125722355286,-0.7996577866807855,9.39191114780384,0.7502515228274056,0.5000221041690123,0.08533642354867688,Severe
LANDSLIDE,25.91,75.79,1693,-0.2052232593761911,-0.28866634276425207,9.642992713303133,-0.6030406160713335,-0.005364500804459382,0.14334660289300927,Moderate
LANDSLIDE,21.59,84.16,2034,0.1511749255228675,-0.19824833781435364,9.509447451671827,-0.4392000845441425,0.46258391806018384,-0.7256417969278092,Moderate
LANDSLIDE,21.93,70.6,1254,0.21831712300439782,-0.3022798552754302,9.693131259294944,-0.7026076589033812,0.0272296126369993,-0.5173463138898868,Moderate
LANDSLIDE,22.75,89.57,2135,-0.9854971135645499,0.9780283726653636,9.171531414076822,-0.8281152055258743,-0.22609851908555978,-0.24823229223809218,Severe
LANDSLIDE,28.37,80.07,2309,0.7974692375440369,0.8625926542322763,9.115226409283212,0.5074246182463857,-0.9107384003303645,-0.7003177365036195,Severe
LANDSLIDE,20.07,84.3,2277,0.8382043464306606,-0.528175360872785,9.48122649177573,0.40739566512166236,-0.8311722379665276,0.9449340049284018,Severe
LANDSLIDE,23.84,87.52,4050,-1.4383597411014772,1.209180455356515,6.868070813999051,4.3518536140617945,-1.8529193865093851,0.28361788534264054,Extreme
LANDSLIDE,31.08,67.63,569,0.02848792109564885,-0.044656015882832946,9.830277791024688,0.14411304320034946,0.06826079843070909,0.34170208110635825,Normal
LANDSLIDE,21.57,87.35,3833,3.571937954612522,4.522995017575969,5.631812679381038,-2.067066429752437,2.101536466805789,1.991195883559691,Extreme
LANDSLIDE,25.31,97.57,2740,-2.194713956676557,-2.7099503707215065,6.425990725792129,-3.8816765343639026,-3.7401556020619076,0.6115403778731707,Extreme
LANDSLIDE,26.22,77.58,209,0.021499659489952333,-0.0065775611997336975,9.892988487965562,0.4923005399458038,-0.09429257769603372,0.41636204468332316,Normal
LANDSLIDE,18.65,88.0,2456,-0.973146664776315,-0.8658624816908546,9.121707899189456,0.7960466162334716,-0.4486730028284862,0.5982899209142103,Severe
LANDSLIDE,27.29,95.14,2891,4.856424326596413,4.290892093221235,8.321199040045093,-2.1573697726972867,1.584956845334496,-0.2885361185933806,Extreme
LANDSLIDE,15.13,79.93,1816,-0.4693421665573059,-0.28573393095845795,9.623669373838018,-0.3251173964982568,0.32647138756856764,0.5717403534341428,Moderate
LANDSLIDE,28.33,60.67,149,-0.059725717825034975,-0.0747709077096894,9.78361183745304,0.0030300170130036497,-0.015740516831980078,0.4543652503974144,Normal
LANDSLIDE,27.13,87.89,3188,1.7438565494792178,2.5854390804591905,7.995650375197131,-2.219210936046051,2.694645407291445,-1.7383510000524494,Extreme
LANDSLIDE,25.65,77.97,1927,0.40331628583272083,-0.4066420485474238,9.777077730878496,-0.7197181771877716,0.43221111185980776,0.7401924855464201,Moderate
LANDSLIDE,25.04,80.43,2072,0.6999078782116628,-0.9631802683971251,9.102719988535846,0.9239671691067668,0.13689185185719532,-0.760406928230466,Severe
LANDSLIDE,32.17,55.88,1093,0.04341671003383307,0.07677106371305345,9.807885485761537,0.1947418028171536,0.05086099192468696,-0.4444794483235681,Normal
LANDSLIDE,27.33,79.59,1037,-0.09563980059620095,-0.007519103241492672,9.717611193956008,0.12511534138789604,0.16587391767542914,-0.09326608929743763,Normal
LANDSLIDE,19.49,89.97,1527,0.39677889811447065,-0.20227852280838654,9.518362279063847,0.4707370552444692,0.6702920524123477,0.06682660083303682,Moderate
LANDSLIDE,28.29,92.78,2402,-0.5787220685481855,0.955262982657685,9.121034538712419,0.7388727961038266,0.1463665755102448,0.4223812292770168,Severe
LANDSLIDE,23.03,86.06,1925,0.37815829440032867,-0.4361477743796498,9.500931397223884,0.26768900533986906,0.7293029946296548,-0.519343377970038,Moderate
LANDSLIDE,20.16,78.87,1242,0.4765228194014106,0.45611360390806344,9.505033303575125,0.5110008664459786,-0.34376971684202184,-0.6291976482697079,Moderate
LANDSLIDE,32.52,44.71,105,-0.06935916094947497,-0.05521319464169903,9.792687015148301,-0.4412691834566963,-0.42522903398745426,0.24664758520656327,Normal
LANDSLIDE,19.06,87.72,1730,0.2845958418099824,0.33631970004503386,9.67120020966404,-0.6611825695254878,0.2969497912603607,-0.41851002919217034,Moderate
LANDSLIDE,24.08,77.54,1301,0.4958711894686363,-0.39587788350929665,9.666896607330914,-0.42344053734412823,0.3949264815830662,-0.47477722646664183,Moderate
LANDSLIDE,26.3,98.13,3167,2.48625362246298,-2.883091852080359,8.975697712211627,-3.456299081150645,-3.161103340594942,-1.3159664267713262,Extreme
LANDSLIDE,21.68,78.98,1950,-0.4559072181988476,-0.4745975076254423,9.585843831079021,0.23870411388361568,0.04275569056232553,-0.22094361177218436,Moderate
LANDSLIDE,25.71,88.0,3254,-2.951057475239929,-4.349041942951609,8.270604726356947,1.4034705257056224,2.5743761407021766,-1.0115709560485429,Extreme
LANDSLIDE,18.27,75.31,1687,0.47071750827508596,-0.22730176721570516,9.742517746033622,-0.2197475469805522,-0.28000778941242077,-0.01856913450770803,Moderate
LANDSLIDE,31.15,70.62,435,-0.011554317968031608,-0.09596275227944012,9.742883008318994,-0.029669147097015403,-0.3112975040702126,0.4909231253702647,Normal
LANDSLIDE,27.13,82.96,1429,0.47852731967307793,0.19468773572267462,9.77208263774818,0.3243621080785357,0.5304422812524641,-0.21475942572853857,Moderate
LANDSLIDE,28.15,65.26,333,-0.04347340694368362,0.032532088023456585,9.755728610992586,0.19981220520860332,0.10635984133215348,0.29263162776975493,Normal
LANDSLIDE,20.84,99.68,3656,3.652314797633145,-3.0073873461571434,7.717574853379942,4.277212652083016,1.6466263628042404,-1.05168177480732,Extreme
LANDSLIDE,22.39,89.88,2144,-0.668705918184548,0.9533247753892694,9.257868619523435,-0.009658802501665287,-0.7553834117782992,0.8952661012391427,Severe
LANDSLIDE,26.04,84.91,2084,0.6763860544653291,0.8003186368779982,9.31243337472978,-0.8646243425610529,-0.13190136111238915,-0.36900868105295026,Severe
LANDSLIDE,16.74,82.28,1426,0.2591630250835111,0.3310432962247105,9.609067385281058,0.23306038109975047,0.5904892451989461,0.432956047807014,Moderate
LANDSLIDE,25.87,70.74,1957,0.4588766703585626,0.43430046319536575,9.520771989429159,-0.3870660041286742,0.7099146555641676,0.7544396286663813,Moderate
LANDSLIDE,25.34,90.23,3667,-4.30016957718235,3.389394029354416,8.285473196743853,-1.6358836539339667,3.743300917887964,-1.4105589318540046,Extreme
LANDSLIDE,32.81,75.63,449,-0.00030498636860862294,-0.015955545803346752,9.754008282562365,0.3966852441095301,0.4400929839778893,0.2886697513955069,Normal
LANDSLIDE,23.67,97.71,3819,4.838468665608249,4.296531363381012,5.442340570062484,2.1577663339015505,3.697254129886267,-1.3479033316502886,Extreme
LANDSLIDE,16.19,85.17,1987,0.4956779254542527,0.46246636854356815,9.738681901689787,0.09586668434392309,0.4685800228649477,0.44283674194848754,Moderate
LANDSLIDE,22.26,85.01,1944,-0.19931076783302562,-0.21006360030392254,9.633049837766357,-0.08229309582904842,0.7950696504021371,-0.28336402828525675,Moderate
LANDSLIDE,28.1,76.91,1806,-0.30132980281248467,-0.15075558179277618,9.69208800044606,-0.10951492749803715,0.418528556633911,0.36712046366638473,Moderate
LANDSLIDE,28.14,84.63,2180,0.6542088688109975,-0.561175145922763,9.161026424537397,0.7901048365315191,0.7057578811640652,0.40852996148891685,Severe
LANDSLIDE,25.8,86.03,4082,-3.707015128199994,3.849505914667698,7.956192439333866,-2.467542488994572,2.452401860932725,0.5789399794664725,Extreme
LANDSLIDE,17.65,82.11,2226,-0.8403732467048688,0.6222190670325798,9.358455904323762,0.4474468989935785,-0.9234654043793864,-0.027384336776846263,Severe
LANDSLIDE,28.56,94.81,3752,2.1680814100077983,4.478918588026287,7.103167433511619,-2.862421637865618,-2.9942228454479243,-0.006574271009741839,Extreme
LANDSLIDE,23.43,98.27,2811,-1.1408063550645084,4.45614813875014,5.630555743557085,3.967578388209409,-3.587126197326096,-1.5711021993122523,Extreme
LANDSLIDE,26.43,89.31,1614,0.4651869686549873,0.49434964777171464,9.59148041070012,0.18538363869979102,0.6028127032574855,-0.2194721572030679,Moderate
LANDSLIDE,24.04,90.15,2388,-0.6716526502680598,-0.5505222860388417,9.40597936504699,0.5457747809751547,0.7824701238544491,-0.30338687241098583,Severe
LANDSLIDE,25.9,51.81,351,0.013297110914973737,-0.06686877695278323,9.84041022131111,-0.2797250261530755,0.1031084863891778,0.11140012935842358,Normal
LANDSLIDE,27.34,70.68,1868,-0.4556509084500172,0.43427060743613144,9.627615876937002,0.069799263114383,0.2570258090035269,-0.3491349125638891,Moderate
LANDSLIDE,16.77,72.48,1815,0.36524872474571546,0.46342896105222153,9.773341846959482,0.05955463914415249,0.466918430574383,0.269883806914462,Moderate
LANDSLIDE,28.35,89.86,3301,-3.7112839513227005,-4.452175415715538,4.79121667805142,-1.627609903971858,2.323010143537326,-1.7631512979757722,Extreme
LANDSLIDE,25.85,88.2,2302,0.9096157181561129,-0.6715032064735234,9.406676813622921,-0.20919973498378241,-0.11685067894242285,-0.23795727813191325,Severe
LANDSLIDE,25.27,84.48,2180,0.5740229386456668,0.7076691980951768,9.5073815563874,-0.770655612198653,0.7641904803348154,-0.36109855938104785,Severe
LANDSLIDE,29.71,71.03,1624,0.1568258516997794,0.1538575504977834,9.609030077412864,0.2461302625042756,-0.6030524607046956,0.06056141950642202,Moderate
LANDSLIDE,32.37,78.32,515,-0.07899768430592793,-0.0022316532691057517,9.724713094867669,0.15888471802602744,-0.30200276010818383,0.16905349234577483,Normal
LANDSLIDE,18.37,92.78,2336,-0.6554349399541584,0.789481634783714,9.59483977049482,-0.48711459314170624,-0.42896292892177357,-0.32477728308413645,Severe
LANDSLIDE,20.22,83.79,2371,-0.7108863180233784,-0.9813082392406749,9.081574142161335,-0.8751142251298554,0.9417553236796461,0.6149238140660551,Severe
LANDSLIDE,31.35,78.55,233,0.09900055789931234,-0.05165396114469283,9.701851889083915,0.09938042792833346,-0.24000377362655367,-0.43757879105474873,Normal
LANDSLIDE,21.4,94.34,3305,4.391466462121267,-3.9711092701224326,8.281754613450591,1.8896007735972944,-3.0671245223812336,0.27082918074418894,Extreme
LANDSLIDE,25.3,87.57,2075,-0.924418438401284,0.9547779033980349,9.535842611491814,-0.8070639582045487,-0.8032136534823691,0.20669656220210153,Severe
LANDSLIDE,25.49,79.11,853,-0.05978569246927859,-0.09142307520546498,9.74766496119047,-0.05200136032474312,0.05912317994862726,-0.3217570478442823,Normal
LANDSLIDE,27.18,95.55,2884,-2.7729360374014274,-3.34992587752672,8.714251298360262,3.249422882808855,-3.1811408976200304,-1.734492177431259,Extreme
LANDSLIDE,20.7,82.56,1891,-0.4870828265258278,0.15153122722713963,9.575710338979512,-0.22435692819824193,-0.3957007331166878,-0.3889527572930696,Moderate
LANDSLIDE,28.12,92.54,2146,0.9433470605464926,0.8757176522405146,9.339514943643275,-0.6157482156402869,-0.6145815363716816,-0.4386888022706914,Severe
LANDSLIDE,24.71,77.6,1256,-0.48048364560742585,0.37396666890897234,9.759499555153349,-0.013499670938552866,-0.05316689657988205,0.12303195678642798,Moderate
LANDSLIDE,16.66,82.93,2374,-0.9713269957934874,0.6869564979603275,9.159677038193491,0.6657954770862751,-0.7695990176686416,0.7286047691439987,Severe
LANDSLIDE,26.51,83.68,2188,-0.6247573173164285,0.5516609153805399,9.514814872130355,-0.4414845730714212,-0.35047732315598745,0.39093185523025187,Severe
LANDSLIDE,27.68,87.64,1707,-0.4854071189708451,-0.4837089599080401,9.796331976098912,-0.24639344833264265,0.7168912888245982,0.742350008995944,Moderate
LANDSLIDE,28.62,85.03,3995,4.222192827728559,-4.521260094333853,8.993918577173861,-1.5654096403793814,1.630428535841347,0.48746238395972386,Extreme
LANDSLIDE,29.64,68.07,390,0.017749938261158754,-0.014487593311468053,9.701085932508295,-0.03035142389781631,-0.1389725746741789,-0.22850095762912492,Normal
LANDSLIDE,26.79,99.85,3886,1.4203928491733366,-3.026664123737201,6.186639769299314,4.597590329710224,-1.3805386788710383,1.570262783246358,Extreme
LANDSLIDE,26.13,88.88,2421,-0.8543288145788586,0.5875220977109818,9.295012128189741,0.47532970784908257,0.8122263604002231,-0.7325771760014348,Severe
LANDSLIDE,25.8,50.43,542,-0.024795550001671773,0.09815043523783853,9.704612540657973,0.08992084839236991,0.4739462083565821,-0.2194445965961651,Normal
LANDSLIDE,19.28,83.96,2213,0.8889479222114649,-0.5779832735745573,9.35543274749104,-0.701357022871234,0.3897790934305194,-0.7131640418467464,Severe
LANDSLIDE,29.85,58.83,1010,0.0191082875894258,0.059877833136116,9.885318026458009,-0.06285126823552989,-0.09440810248888842,0.2045524607225384,Normal
LANDSLIDE,20.64,93.27,2364,0.8990567419234741,-0.7467805117468004,9.197096982370644,0.8008420273488044,0.5219070274742359,-0.910750956805628,Severe
LANDSLIDE,22.67,74.14,1326,0.22241364908449163,0.24486814481366886,9.534918361005838,0.585400709962397,0.22460537838278194,-0.18429349287268004,Moderate
LANDSLIDE,23.06,72.35,1766,0.21460598202930564,-0.2988133369025029,9.719701454151396,0.06170666952715642,0.3841507140213838,0.4411165214945223,Moderate
LANDSLIDE,30.77,47.81,307,-0.045303360579871214,0.048450522041378646,9.859847483908364,0.4018366974985669,-0.11197679092309842,0.22196756893030156,Normal
LANDSLIDE,27.33,70.4,1559,0.2957730708496864,0.4387663219921788,9.557575923430415,0.5555165115747698,0.7095250836633127,-0.025409770967319445,Moderate
LANDSLIDE,29.55,71.45,1619,-0.39745155080655925,0.1771708519234486,9.77623612910924,0.5338032959667347,0.23550882477253676,0.3407346887227982,Moderate
LANDSLIDE,30.86,64.14,1214,-0.06762652173747749,-0.07247526485660996,9.74437986682578,-0.0487551634717287,0.3132478283812794,-0.34148674925774425,Normal
LANDSLIDE,29.93,65.47,818,-0.03152445580088406,-0.003584648859148068,9.73747093386756,0.11988454180588748,0.44138226827522675,0.18362852455675127,Normal
LANDSLIDE,27.31,75.94,782,0.00017932955197319522,-0.02771916150994773,9.882474094928762,-0.02655338500365656,0.3066585819614397,-0.32788458001424325,Normal
LANDSLIDE,17.3,82.59,2381,-0.7324200240231173,0.5524188401229656,9.372080493984846,-0.3240103801763985,0.5872329912087779,-0.12472799257935674,Severe
LANDSLIDE,17.14,83.89,2116,-0.6612891844833843,0.541903263598783,9.029200713259076,-0.9280321525802544,0.6261099405973451,-0.1139052538122789,Severe
LANDSLIDE,29.11,40.4,43,-0.0812195516164051,0.06692891912278595,9.70890933277188,-0.04502972893521562,0.07999844255874133,0.4061009314589209,Normal
LANDSLIDE,16.08,79.45,1497,-0.2849602077195885,-0.17995834579233155,9.695059579390922,-0.38599736788595235,-0.268541832150455,-0.39341367762280477,Moderate
LANDSLIDE,18.72,78.12,1760,0.2411314208662726,-0.20118707121888169,9.575524675469275,-0.2970609786559857,-0.12829282614401705,0.2318255434457246,Moderate
LANDSLIDE,16.82,88.97,1839,0.1672530595719479,0.25996435451559163,9.786112068144464,-0.07578185800553217,-0.33665023714291725,0.46483648214674345,Moderate
LANDSLIDE,29.98,86.75,3013,-2.575587997900059,4.627126279145033,5.193173271925287,4.87138624878604,-3.6470955874285598,-0.8348776069005623,Extreme
LANDSLIDE,27.72,87.6,3466,-2.9169090387528813,4.849579704804712,8.623273390669045,-1.1897030072286725,3.6474346215849236,-1.823527144413363,Extreme
LANDSLIDE,29.21,82.02,2136,0.889219672968587,-0.5176499127520487,9.429105138139215,0.7349834026011552,-0.7118910324920564,0.782636787142736,Severe
LANDSLIDE,27.38,88.8,1823,-0.286679044793828,-0.38031171052511115,9.588904957602809,0.13834705549543114,0.3042624298868477,-0.4468022109790255,Moderate
LANDSLIDE,25.58,81.41,2143,-0.6254619404292463,0.5027020498792962,9.309879687869097,-0.7954227979769655,-0.9932189747057625,-0.9905045053246138,Severe
LANDSLIDE,27.04,75.37,507,0.007780940076169612,-0.09516926569503528,9.829883979234681,0.20367461084307303,0.15403586234919497,0.06107297910929976,Normal
LANDSLIDE,26.78,47.48,539,-0.06814121440197446,-0.06803886693946168,9.886675759175462,0.01884384066188871,-0.30536243480530134,0.23627986872763163,Normal
LANDSLIDE,21.18,85.39,1446,-0.43030170410808033,-0.15530450594697878,9.507075461747533,-0.39290751436543536,-0.37965958101843356,-0.09717879874267088,Moderate
LANDSLIDE,25.8,90.53,3741,-2.4940513021101527,-1.4302669622991386,6.480392002819079,-2.9493446437264463,-2.8336780343298296,-0.09394247401696054,Extreme
LANDSLIDE,29.26,43.66,759,-0.0579620319013799,-0.04331311167272605,9.783617253767021,0.4958418744276516,-0.3626408733813855,-0.009727249822518491,Normal
LANDSLIDE,25.39,94.41,2237,-0.624471144950622,0.7231003120763,9.40218385779472,0.7877967734978886,-0.7070785197300795,0.20724730079656295,Severe
LANDSLIDE,24.49,85.63,3224,-4.064767569147941,-1.041846963414962,7.436000429561545,4.032700087045955,-3.967435585405966,-1.3256726196681345,Extreme
LANDSLIDE,21.02,89.12,1887,0.3634939694032246,-0.4411152203687987,9.63195267408882,-0.03817578459097448,-0.7734240514851731,0.5623561425425896,Moderate
LANDSLIDE,29.44,82.89,2405,-0.661507239322489,-0.9750764131579672,9.130641655337525,-0.4505861770422719,0.435424767444035,-0.9898857828241361,Severe
LANDSLIDE,20.27,89.93,2906,4.638913456345544,-4.568253501198442,7.111626110496275,-4.164137365670686,4.912374523526108,-1.1863957977784185,Extreme
LANDSLIDE,27.66,58.71,536,-0.09704012596799777,0.012053111792089927,9.776115175758804,-0.14404988414851627,0.3619785028914265,-0.3872235512220602,Normal
LANDSLIDE,16.61,91.65,2219,-0.631650713111544,0.5276699323623533,9.520949905452738,0.7359263453760891,0.19273806896321366,-0.8484488171364539,Severe
LANDSLIDE,15.91,81.71,2414,0.6797354225585805,-0.9120746617214768,9.534854812765353,-0.37000060888785136,-0.5701680863265366,0.626637834867692,Severe
LANDSLIDE,20.15,71.39,1959,-0.4032250762182623,0.332594948980881,9.745502393816965,0.7199912455100441,0.5154470239821722,0.022437875718288813,Moderate
LANDSLIDE,26.15,87.56,1430,0.16279014776972195,-0.20393992141740513,9.661988019685356,0.41282008513031365,-0.035395403159535155,-0.7091826263769687,Moderate
